"convid","cm","client","subject","open","accepted","updated","created"
1661,22,469,"New Convo 2016-08-17 at 18:06:53.143",FALSE,TRUE,"2016-08-17 18:11:57.038811+00","2016-08-17 18:09:06.704734+00"
1664,73,844,"New Convo 2016-08-17 at 19:20:25.175",FALSE,TRUE,"2016-08-17 19:25:27.691116+00","2016-08-17 19:22:38.800936+00"
1666,73,846,"Appointment reminder",FALSE,TRUE,"2016-08-17 19:27:37.585288+00","2016-08-17 19:27:32.441314+00"
1667,73,847,"Appointment reminder",FALSE,TRUE,"2016-08-17 19:31:14.922998+00","2016-08-17 19:31:11.570793+00"
1668,73,848,"Appointment reminder",FALSE,TRUE,"2016-08-17 19:33:37.302845+00","2016-08-17 19:33:33.729354+00"
1669,73,849,"Appointment reminder",FALSE,TRUE,"2016-08-17 19:35:39.289211+00","2016-08-17 19:35:36.832209+00"
1688,77,777,"New Conversation on 08/18",TRUE,TRUE,"2016-08-23 20:29:09.403503+00","2016-08-18 13:28:07.935658+00"
1671,67,851,"Missed Appointment",TRUE,TRUE,"2016-08-17 20:45:59.367093+00","2016-08-17 20:45:59.367093+00"
1618,77,753,"APPT. Tomorrow",FALSE,TRUE,"2016-08-17 21:32:45.227919+00","2016-08-16 01:12:54.19999+00"
1656,77,841,"New Conversation on 08/17",FALSE,TRUE,"2016-08-17 21:33:19.893799+00","2016-08-17 16:28:35.601646+00"
1680,77,773,"Embrace Recovery",TRUE,TRUE,"2016-08-17 21:34:37.473459+00","2016-08-17 21:34:37.473459+00"
1662,63,323,"New Conversation on 08/17",FALSE,TRUE,"2016-08-17 21:44:12.309977+00","2016-08-17 19:03:29.67903+00"
1657,59,843,"New Conversation on 08/17",TRUE,TRUE,"2016-08-19 20:28:43.51502+00","2016-08-17 17:06:55.062539+00"
1613,66,483,"New Conversation on 08/15",TRUE,TRUE,"2016-08-25 22:46:37.081172+00","2016-08-15 22:31:36.115222+00"
1687,77,774,"New Conversation on 08/18",FALSE,TRUE,"2016-08-19 19:14:07.946753+00","2016-08-18 13:23:42.267844+00"
1681,77,855,"New Conversation on 08/17",TRUE,TRUE,"2016-08-18 00:00:43.878075+00","2016-08-17 21:44:59.403918+00"
1676,77,753,"Embrace Recovery",TRUE,TRUE,"2016-08-18 13:26:03.811976+00","2016-08-17 21:33:02.456822+00"
1684,73,847,"New Convo 2016-08-17 at 22:58:38.353",FALSE,TRUE,"2016-08-18 13:23:27.394612+00","2016-08-17 23:00:52.178279+00"
1615,71,825,"Testing",TRUE,TRUE,"2016-08-18 18:28:07.940213+00","2016-08-15 23:09:04.174546+00"
1690,77,755,"New Conversation on 08/18",TRUE,TRUE,"2016-08-18 13:29:10.895865+00","2016-08-18 13:29:10.895865+00"
1632,78,834,"New Conversation on 08/16",FALSE,TRUE,"2016-08-23 16:44:50.258011+00","2016-08-16 19:05:02.522356+00"
1683,22,713,"New Convo 2016-08-17 at 22:35:04.426",FALSE,TRUE,"2016-08-18 14:18:03.491676+00","2016-08-17 22:37:18.229805+00"
1692,77,771,"Embrace Recovery",TRUE,TRUE,"2016-08-18 14:18:10.316598+00","2016-08-18 14:18:10.316598+00"
1694,77,778,"Embrace Recovery",TRUE,TRUE,"2016-08-18 14:19:12.716979+00","2016-08-18 14:19:12.716979+00"
1695,77,750,"Embrace Recovery",TRUE,TRUE,"2016-08-18 14:19:40.060672+00","2016-08-18 14:19:40.060672+00"
1696,77,776,"Embrace Recovery",TRUE,TRUE,"2016-08-18 14:20:04.094921+00","2016-08-18 14:20:04.094921+00"
1644,77,760,"APPT. Tomorrow",FALSE,TRUE,"2016-08-18 14:20:48.567357+00","2016-08-17 01:12:55.8105+00"
1647,16,827,"project",FALSE,TRUE,"2016-08-18 16:05:41.561521+00","2016-08-17 11:12:56.441439+00"
1689,77,754,"New Conversation on 08/18",TRUE,TRUE,"2016-08-18 18:40:46.502118+00","2016-08-18 13:28:42.044292+00"
1691,77,856,"New Conversation on 08/18",FALSE,TRUE,"2016-08-24 21:00:47.680871+00","2016-08-18 14:15:34.397225+00"
1679,77,759,"Embrace Recovery",TRUE,TRUE,"2016-08-23 23:17:33.313696+00","2016-08-17 21:34:15.64119+00"
1652,77,775,"New Conversation on 08/17",FALSE,TRUE,"2016-08-23 20:29:28.214473+00","2016-08-17 15:25:51.072027+00"
1641,77,756,"New Conversation on 08/16",TRUE,TRUE,"2016-08-23 22:35:10.543071+00","2016-08-16 21:55:56.147037+00"
1678,77,772,"Embrace Recovery",TRUE,TRUE,"2016-08-24 21:01:34.497249+00","2016-08-17 21:33:59.8913+00"
1677,77,841,"Embrace Recovery",FALSE,TRUE,"2016-08-26 13:57:58.348185+00","2016-08-17 21:33:36.771662+00"
1658,21,542,"Missed Appointment",TRUE,TRUE,"2016-08-26 17:44:24.392379+00","2016-08-17 17:11:39.337725+00"
1697,77,760,"Embrace Recovery",TRUE,TRUE,"2016-08-23 23:26:27.793117+00","2016-08-18 14:21:05.835047+00"
1693,77,758,"Embrace Recovery",FALSE,TRUE,"2016-08-26 13:58:30.071018+00","2016-08-18 14:18:37.595354+00"
1699,16,492,"New Conversation on 08/18",FALSE,TRUE,"2016-08-25 14:15:29.784523+00","2016-08-18 15:55:25.077896+00"
1700,28,75,"New Conversation on 08/18",FALSE,TRUE,"2016-08-18 16:02:12.973715+00","2016-08-18 16:02:06.586696+00"
1702,78,857,"New Conversation on 08/18",TRUE,TRUE,"2016-08-18 17:19:43.837962+00","2016-08-18 17:19:43.837962+00"
1701,22,713,"New Convo 2016-08-18 at 17:13:42.883",FALSE,TRUE,"2016-08-18 18:47:50.572879+00","2016-08-18 17:15:57.71422+00"
1729,77,774,"Embrace Recovery",TRUE,TRUE,"2016-08-19 19:14:45.669933+00","2016-08-19 19:14:45.669933+00"
1698,22,664,"New Convo 2016-08-18 at 15:26:54.943",FALSE,TRUE,"2016-08-18 18:48:00.685464+00","2016-08-18 15:29:09.673109+00"
1763,28,49,"Returned missed phone call",FALSE,TRUE,"2016-08-23 00:01:23.692667+00","2016-08-23 00:01:18.752213+00"
1704,59,858,"New Conversation on 08/18",TRUE,TRUE,"2016-08-18 18:57:08.366015+00","2016-08-18 18:46:36.406475+00"
1705,59,242,"Out of Town",FALSE,TRUE,"2016-08-18 19:00:37.616394+00","2016-08-18 19:00:37.616394+00"
1707,59,302,"Out of Town",FALSE,TRUE,"2016-08-18 19:01:28.786007+00","2016-08-18 19:01:28.786007+00"
1708,59,302,"out of town (2)",TRUE,TRUE,"2016-08-18 19:01:41.660421+00","2016-08-18 19:01:41.660421+00"
1709,59,304,"Out of Town",FALSE,TRUE,"2016-08-18 19:02:20.283818+00","2016-08-18 19:02:20.283818+00"
1710,59,304,"out of town (2)",TRUE,TRUE,"2016-08-18 19:02:33.731671+00","2016-08-18 19:02:33.731671+00"
1723,59,864,"New Conversation on 08/19",TRUE,TRUE,"2016-08-24 22:50:25.020697+00","2016-08-19 15:57:37.342481+00"
1711,59,446,"Out of Town",FALSE,TRUE,"2016-08-18 19:09:48.527716+00","2016-08-18 19:09:48.527716+00"
1712,59,446,"out of town (2)",TRUE,TRUE,"2016-08-18 19:10:03.547682+00","2016-08-18 19:10:03.547682+00"
1713,77,859,"Embrace Recovery",TRUE,TRUE,"2016-08-18 19:11:20.098371+00","2016-08-18 19:11:20.098371+00"
1730,63,332,"New Conversation on 08/19",FALSE,TRUE,"2016-08-19 20:36:51.549707+00","2016-08-19 20:34:04.665555+00"
1725,63,866,"New Conversation on 08/19",FALSE,TRUE,"2016-08-19 20:36:58.195944+00","2016-08-19 16:21:52.033382+00"
1746,22,476,"New Conversation on 08/22",FALSE,TRUE,"2016-08-22 17:56:12.112615+00","2016-08-22 17:56:10.02288+00"
1722,63,338,"Misc",FALSE,TRUE,"2016-08-19 20:37:06.674801+00","2016-08-19 15:50:41.083754+00"
1717,63,862,"New Conversation on 08/18",FALSE,TRUE,"2016-08-19 20:37:18.284232+00","2016-08-18 20:38:35.704904+00"
1753,52,873,"New Conversation on 08/22",FALSE,TRUE,"2016-08-23 19:57:36.23261+00","2016-08-22 20:09:21.448463+00"
1757,63,830,"UA Proof",FALSE,TRUE,"2016-08-22 21:25:32.887442+00","2016-08-22 21:16:53.036757+00"
1431,28,699,"New Convo 2016-08-08 at 21:48:25.168",FALSE,TRUE,"2016-08-08 22:21:47.98932+00","2016-08-08 21:50:27.147006+00"
1744,22,574,"New Convo 2016-08-22 at 16:45:59.566",FALSE,TRUE,"2016-08-22 18:13:44.961706+00","2016-08-22 16:48:19.621257+00"
1755,63,332,"New Convo 2016-08-22 at 20:45:06.043",FALSE,TRUE,"2016-08-22 21:25:40.947215+00","2016-08-22 20:47:26.316348+00"
1764,73,629,"New Convo 2016-08-23 at 00:09:57.140",TRUE,FALSE,"2016-08-23 00:12:17.609021+00","2016-08-23 00:12:17.599751+00"
1741,42,822,"New Convo 2016-08-22 at 15:07:00.649",FALSE,TRUE,"2016-08-22 18:14:37.225061+00","2016-08-22 15:09:20.613645+00"
1731,66,886,"New Conversation on 08/19",TRUE,TRUE,"2016-08-25 18:24:19.20006+00","2016-08-19 20:58:55.711882+00"
1735,70,888,"New Conversation on 08/19",TRUE,TRUE,"2016-08-19 21:49:11.102294+00","2016-08-19 21:49:11.102294+00"
1756,28,699,"New Convo 2016-08-22 at 20:48:06.403",FALSE,TRUE,"2016-08-22 21:28:41.213985+00","2016-08-22 20:50:26.678652+00"
1737,75,890,"New Conversation on 08/19",TRUE,TRUE,"2016-08-19 21:59:55.656656+00","2016-08-19 21:59:55.656656+00"
1703,28,699,"Sorry",FALSE,TRUE,"2016-08-18 22:52:08.43245+00","2016-08-18 17:20:59.989537+00"
1736,70,889,"New Conversation on 08/19",TRUE,TRUE,"2016-08-19 22:02:24.722275+00","2016-08-19 21:51:40.367057+00"
1719,16,665,"New Convo 2016-08-18 at 23:02:24.785",FALSE,TRUE,"2016-08-22 20:36:48.372036+00","2016-08-18 23:04:39.931203+00"
1747,22,574,"New Convo 2016-08-22 at 18:12:22.563",FALSE,TRUE,"2016-08-22 18:27:59.55146+00","2016-08-22 18:14:42.697184+00"
1718,28,533,"New Convo 2016-08-18 at 22:41:51.862",FALSE,TRUE,"2016-08-18 22:55:28.3871+00","2016-08-18 22:44:06.989675+00"
1715,42,860,"New Conversation on 08/18",TRUE,TRUE,"2016-08-21 04:28:22.411978+00","2016-08-18 19:58:20.506333+00"
1716,77,861,"New Conversation on 08/18",FALSE,TRUE,"2016-08-18 23:27:13.798824+00","2016-08-18 20:15:05.221223+00"
1769,70,897,"Call me",TRUE,TRUE,"2016-08-26 14:45:54.193696+00","2016-08-23 14:59:09.702985+00"
1720,28,533,"New Convo 2016-08-18 at 23:25:15.482",FALSE,TRUE,"2016-08-18 23:56:26.708198+00","2016-08-18 23:27:30.648453+00"
1721,59,863,"Attempted Contact",TRUE,TRUE,"2016-08-19 13:51:45.55006+00","2016-08-19 13:51:45.55006+00"
1714,70,853,"New Conversation on 08/18",TRUE,TRUE,"2016-08-19 14:49:48.836493+00","2016-08-18 19:29:35.845723+00"
1738,42,822,"New Convo 2016-08-19 at 23:14:48.801",FALSE,TRUE,"2016-08-22 14:42:13.207598+00","2016-08-19 23:17:05.270264+00"
1739,71,891,"Testing",TRUE,TRUE,"2016-08-22 14:55:34.675484+00","2016-08-22 14:55:16.056541+00"
1749,79,892,"New Conversation on 08/22",TRUE,TRUE,"2016-08-23 19:46:25.80765+00","2016-08-22 18:39:49.256072+00"
1750,22,894,"New Conversation on 08/22",FALSE,TRUE,"2016-08-22 18:44:23.235564+00","2016-08-22 18:41:38.825161+00"
1743,22,574,"New Conversation on 08/22",FALSE,TRUE,"2016-08-22 16:36:37.953468+00","2016-08-22 16:35:31.545381+00"
1745,70,893,"New Conversation on 08/22",TRUE,TRUE,"2016-08-22 17:19:22.77819+00","2016-08-22 17:19:22.77819+00"
1733,52,871,"New Conversation on 08/19",FALSE,TRUE,"2016-08-23 19:57:12.921475+00","2016-08-19 21:01:59.037244+00"
1742,21,211,"New Convo 2016-08-22 at 15:47:23.336",FALSE,TRUE,"2016-08-22 19:54:49.38216+00","2016-08-22 15:49:43.337023+00"
1727,52,868,"New Conversation on 08/19",FALSE,TRUE,"2016-08-23 19:58:18.385947+00","2016-08-19 17:12:52.052366+00"
1754,28,699,"New Convo 2016-08-22 at 20:11:11.915",FALSE,TRUE,"2016-08-22 20:47:42.074494+00","2016-08-22 20:13:32.157868+00"
1766,49,711,"Group Homework reminder",TRUE,TRUE,"2016-08-23 03:30:00.29293+00","2016-08-23 03:30:00.29293+00"
1752,28,196,"New Convo 2016-08-22 at 19:54:32.133",FALSE,TRUE,"2016-08-22 20:12:01.397831+00","2016-08-22 19:56:52.36045+00"
1767,49,231,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 14:09:29.427116+00","2016-08-23 14:09:29.427116+00"
1761,22,713,"New Convo 2016-08-22 at 22:52:00.988",FALSE,TRUE,"2016-08-23 17:17:41.27091+00","2016-08-22 22:54:21.375746+00"
1759,77,861,"New Convo 2016-08-22 at 22:25:59.440",TRUE,FALSE,"2016-08-23 14:51:38.516376+00","2016-08-22 22:28:19.804106+00"
1768,74,896,"appointment",TRUE,TRUE,"2016-08-23 14:28:21.882611+00","2016-08-23 14:28:21.882611+00"
1760,28,32,"New Convo 2016-08-22 at 22:26:11.850",FALSE,TRUE,"2016-08-22 22:30:10.741959+00","2016-08-22 22:28:32.214991+00"
1758,22,595,"New Convo 2016-08-22 at 21:33:58.508",FALSE,TRUE,"2016-08-23 17:19:40.170803+00","2016-08-22 21:36:18.824964+00"
1762,44,895,"New Conversation on 08/22",TRUE,TRUE,"2016-08-22 23:51:41.942286+00","2016-08-22 23:51:41.942286+00"
1740,66,503,"New Convo 2016-08-22 at 15:06:27.690",TRUE,FALSE,"2016-08-23 15:43:22.155436+00","2016-08-22 15:08:47.654152+00"
1772,70,898,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 16:05:36.769959+00","2016-08-23 16:05:36.769959+00"
1773,21,401,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 16:23:59.68972+00","2016-08-23 16:23:59.68972+00"
1770,28,52,"New Conversation on 08/23",FALSE,TRUE,"2016-08-23 15:43:39.589106+00","2016-08-23 15:43:33.951212+00"
1732,21,885,"New Conversation on 08/19",TRUE,TRUE,"2016-08-23 15:46:34.594826+00","2016-08-19 20:59:22.551177+00"
1775,28,57,"New Conversation on 08/23",FALSE,TRUE,"2016-08-23 17:01:16.174268+00","2016-08-23 17:01:07.178254+00"
1771,28,52,"New Convo 2016-08-23 at 15:54:30.616",FALSE,TRUE,"2016-08-23 17:11:20.153753+00","2016-08-23 15:56:51.939798+00"
1777,21,97,"Phone Appointment Reminder",TRUE,TRUE,"2016-08-23 17:13:06.910328+00","2016-08-23 17:13:06.382976+00"
1779,22,595,"New Convo 2016-08-23 at 17:20:26.388",FALSE,TRUE,"2016-08-23 17:25:47.198196+00","2016-08-23 17:22:47.790664+00"
1778,22,713,"New Convo 2016-08-23 at 17:19:35.911",FALSE,TRUE,"2016-08-23 17:26:41.955857+00","2016-08-23 17:21:57.31265+00"
1780,22,595,"New Convo 2016-08-23 at 17:25:22.382",FALSE,TRUE,"2016-08-23 17:45:10.402874+00","2016-08-23 17:27:43.789316+00"
1781,22,713,"New Convo 2016-08-23 at 17:28:03.291",FALSE,TRUE,"2016-08-23 17:54:05.979607+00","2016-08-23 17:30:24.70104+00"
1765,63,830,"New Convo 2016-08-23 at 00:09:57.140",FALSE,TRUE,"2016-08-23 19:42:10.69653+00","2016-08-23 00:12:17.599751+00"
1782,22,595,"New Convo 2016-08-23 at 17:43:44.427",FALSE,TRUE,"2016-08-23 17:53:59.489637+00","2016-08-23 17:46:05.851012+00"
1783,22,595,"New Convo 2016-08-23 at 17:58:14.317",FALSE,TRUE,"2016-08-23 18:13:04.705869+00","2016-08-23 18:00:35.75436+00"
1734,44,887,"New Conversation on 08/19",TRUE,TRUE,"2016-08-23 18:13:38.088493+00","2016-08-19 21:21:44.597766+00"
1774,78,834,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 18:13:38.088493+00","2016-08-23 16:45:23.988064+00"
1784,22,595,"New Convo 2016-08-23 at 18:13:14.339",FALSE,TRUE,"2016-08-23 18:17:56.60049+00","2016-08-23 18:15:35.790237+00"
1706,59,242,"out of town (2)",FALSE,TRUE,"2016-08-18 19:03:24.542008+00","2016-08-18 19:00:53.280011+00"
1728,52,872,"New Conversation on 08/19",FALSE,TRUE,"2016-08-23 19:57:23.94473+00","2016-08-19 18:21:08.945578+00"
1724,52,865,"New Conversation on 08/19",FALSE,TRUE,"2016-08-23 19:58:24.75439+00","2016-08-19 16:17:49.133714+00"
1726,52,867,"New Conversation on 08/19",FALSE,TRUE,"2016-08-23 19:58:31.96122+00","2016-08-19 16:56:28.003+00"
1776,28,52,"New Convo 2016-08-23 at 17:10:23.586",FALSE,TRUE,"2016-08-24 01:03:16.744799+00","2016-08-23 17:12:44.97907+00"
1836,21,921,"New Conversation on 08/25",TRUE,TRUE,"2016-08-25 16:15:21.722815+00","2016-08-25 16:15:21.722815+00"
1787,21,112,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 19:36:33.618732+00","2016-08-23 19:26:36.003017+00"
1829,59,918,"New Conversation on 08/24",TRUE,TRUE,"2016-08-24 21:48:24.748443+00","2016-08-24 21:45:53.428572+00"
1788,82,900,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 19:46:25.80765+00","2016-08-23 19:43:26.204459+00"
1844,21,613,"New Conversation on 08/25",TRUE,TRUE,"2016-08-25 19:28:44.017051+00","2016-08-25 19:28:44.017051+00"
1816,14,909,"New Conversation on 08/24",TRUE,TRUE,"2016-08-26 21:04:03.606052+00","2016-08-24 18:52:31.349639+00"
1785,22,595,"New Convo 2016-08-23 at 18:16:51.088",FALSE,TRUE,"2016-08-23 19:49:47.983701+00","2016-08-23 18:19:12.542188+00"
1786,70,899,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 21:11:17.088195+00","2016-08-23 19:12:05.464894+00"
1809,71,616,"TASC",TRUE,TRUE,"2016-08-26 18:46:02.225148+00","2016-08-24 16:41:11.552868+00"
1791,52,878,"New Conversation on 08/23",FALSE,TRUE,"2016-08-23 21:51:57.10429+00","2016-08-23 21:32:24.159964+00"
1793,77,752,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 22:29:31.187727+00","2016-08-23 22:29:06.95609+00"
1814,82,908,"New Conversation on 08/24",TRUE,TRUE,"2016-08-24 17:57:05.152589+00","2016-08-24 17:50:47.196591+00"
1837,54,922,"CHECK IN",TRUE,TRUE,"2016-08-25 16:34:56.031593+00","2016-08-25 16:29:39.356603+00"
1801,52,878,"New Convo 2016-08-24 at 01:10:24.101",FALSE,TRUE,"2016-08-24 17:58:27.395758+00","2016-08-24 01:12:45.932086+00"
1845,16,492,"New Conversation on 08/25",FALSE,TRUE,"2016-08-25 19:35:06.446305+00","2016-08-25 19:34:18.68361+00"
1794,70,902,"New Conversation on 08/23",TRUE,TRUE,"2016-08-23 22:52:36.002189+00","2016-08-23 22:36:13.470103+00"
1796,20,783,"Reminder",TRUE,TRUE,"2016-08-24 00:13:07.367507+00","2016-08-24 00:13:06.831722+00"
1797,28,49,"Missed UA?",FALSE,TRUE,"2016-08-24 01:09:14.488742+00","2016-08-24 01:09:10.59785+00"
1798,28,52,"UAs",FALSE,TRUE,"2016-08-24 01:10:41.148639+00","2016-08-24 01:10:36.161395+00"
1807,67,649,"Test",TRUE,TRUE,"2016-08-24 18:34:08.991893+00","2016-08-24 15:28:27.168148+00"
1810,63,311,"Successful Term",FALSE,TRUE,"2016-08-24 22:21:40.840056+00","2016-08-24 16:53:09.235978+00"
1800,28,49,"New Convo 2016-08-24 at 01:10:24.101",FALSE,TRUE,"2016-08-24 01:13:52.216055+00","2016-08-24 01:12:45.932086+00"
1799,28,52,"New Convo 2016-08-24 at 01:09:43.593",FALSE,TRUE,"2016-08-24 01:15:02.406736+00","2016-08-24 01:12:05.42335+00"
1817,63,439,"New Convo 2016-08-24 at 19:02:34.213",FALSE,TRUE,"2016-08-24 22:21:47.593204+00","2016-08-24 19:04:57.025257+00"
1804,71,616,"TASC",FALSE,TRUE,"2016-08-24 14:31:38.577219+00","2016-08-24 14:31:38.577219+00"
1811,63,529,"New Conversation on 08/24",FALSE,TRUE,"2016-08-24 22:21:56.823136+00","2016-08-24 16:57:06.45226+00"
1842,22,466,"New Conversation on 08/25",FALSE,TRUE,"2016-08-25 19:50:39.433774+00","2016-08-25 18:14:56.309865+00"
1789,22,595,"New Convo 2016-08-23 at 19:54:56.194",FALSE,TRUE,"2016-08-24 15:06:50.886491+00","2016-08-23 19:57:17.738467+00"
1847,22,447,"New Conversation on 08/25",FALSE,TRUE,"2016-08-25 20:00:08.142028+00","2016-08-25 19:47:52.776845+00"
1818,20,910,"Reminder",TRUE,TRUE,"2016-08-24 19:52:35.162128+00","2016-08-24 19:52:35.162128+00"
1803,82,905,"New Conversation on 08/24",TRUE,TRUE,"2016-08-24 15:33:59.93274+00","2016-08-24 14:23:09.660828+00"
1806,22,595,"New Convo 2016-08-24 at 15:23:45.801",FALSE,TRUE,"2016-08-24 15:40:07.864073+00","2016-08-24 15:26:08.41262+00"
1858,28,51,"New Convo 2016-08-26 at 14:51:28.253",FALSE,TRUE,"2016-08-26 15:08:08.051941+00","2016-08-26 14:53:53.470625+00"
1805,71,616,"TASC",FALSE,TRUE,"2016-08-24 16:31:00.770387+00","2016-08-24 14:32:28.08024+00"
1792,77,901,"New Conversation on 08/23",TRUE,TRUE,"2016-08-25 17:18:30.505963+00","2016-08-23 22:12:47.229511+00"
1790,21,211,"New Conversation on 08/23",TRUE,TRUE,"2016-08-26 20:34:21.444239+00","2016-08-23 21:18:11.475178+00"
1822,54,914,"CHECK IN",TRUE,TRUE,"2016-08-24 20:34:15.953336+00","2016-08-24 20:34:15.953336+00"
1812,59,242,"Attempted Contact",TRUE,TRUE,"2016-08-24 17:20:58.871883+00","2016-08-24 17:20:58.871883+00"
1823,59,913,"New Conversation on 08/24",TRUE,TRUE,"2016-08-24 20:34:26.101564+00","2016-08-24 20:34:26.101564+00"
1802,82,903,"New Conversation on 08/24",TRUE,TRUE,"2016-08-24 17:31:56.23866+00","2016-08-24 14:18:03.196371+00"
1813,77,907,"New Conversation on 08/24",TRUE,TRUE,"2016-08-24 17:41:20.520894+00","2016-08-24 17:41:20.520894+00"
1840,77,923,"APPT. Tomorrow",TRUE,TRUE,"2016-08-25 17:20:44.215153+00","2016-08-25 17:20:44.215153+00"
1848,22,664,"New Conversation on 08/25",FALSE,TRUE,"2016-08-25 20:16:49.181202+00","2016-08-25 20:04:17.193965+00"
1851,28,57,"New Convo 2016-08-25 at 21:40:23.747",FALSE,TRUE,"2016-08-25 21:43:31.009134+00","2016-08-25 21:42:48.021704+00"
1839,22,706,"New Conversation on 08/25",FALSE,TRUE,"2016-08-25 17:20:46.61541+00","2016-08-25 17:15:38.823679+00"
1819,59,911,"New Conversation on 08/24",TRUE,TRUE,"2016-08-24 22:38:15.700793+00","2016-08-24 20:23:34.639269+00"
1821,22,664,"New Convo 2016-08-24 at 20:27:18.920",FALSE,TRUE,"2016-08-24 20:41:04.638184+00","2016-08-24 20:29:41.810428+00"
1852,52,883,"New Convo 2016-08-25 at 21:40:23.747",FALSE,TRUE,"2016-08-26 17:45:07.483759+00","2016-08-25 21:42:48.021704+00"
1861,43,930,"New Conversation on 08/26",TRUE,TRUE,"2016-08-26 16:13:06.363997+00","2016-08-26 15:27:15.341006+00"
1820,43,912,"New Conversation on 08/24",TRUE,TRUE,"2016-08-25 17:44:41.399011+00","2016-08-24 20:27:32.708522+00"
1826,28,57,"New Convo 2016-08-24 at 20:51:01.015",FALSE,TRUE,"2016-08-25 00:30:37.29376+00","2016-08-24 20:53:23.926549+00"
1849,28,699,"Canceled appt.",FALSE,TRUE,"2016-08-25 21:04:44.850116+00","2016-08-25 21:04:39.33225+00"
1825,22,664,"New Convo 2016-08-24 at 20:48:47.050",FALSE,TRUE,"2016-08-24 21:06:30.718984+00","2016-08-24 20:51:09.959813+00"
1828,59,916,"New Conversation on 08/24",TRUE,TRUE,"2016-08-24 21:07:18.34777+00","2016-08-24 21:07:18.34777+00"
1824,59,915,"New Conversation on 08/24",TRUE,TRUE,"2016-08-25 01:49:54.264059+00","2016-08-24 20:38:03.055185+00"
1841,22,809,"New Conversation on 08/25",FALSE,TRUE,"2016-08-25 17:51:30.832375+00","2016-08-25 17:51:04.344177+00"
1795,70,591,"Test",TRUE,TRUE,"2016-08-24 21:21:40.684284+00","2016-08-24 00:00:32.151014+00"
1831,66,704,"New Conversation on 08/24",TRUE,TRUE,"2016-08-25 21:09:07.327502+00","2016-08-24 22:19:20.404548+00"
1833,71,919,"Testing",TRUE,TRUE,"2016-08-25 18:00:10.388824+00","2016-08-25 14:15:33.118658+00"
1815,52,872,"New Convo 2016-08-24 at 18:17:17.790",FALSE,TRUE,"2016-08-26 17:45:19.63538+00","2016-08-24 18:19:40.561184+00"
1834,21,144,"Phone Appointment Reminder",TRUE,TRUE,"2016-08-25 15:13:09.892447+00","2016-08-25 15:13:09.449766+00"
1808,44,906,"New Conversation on 08/24",FALSE,TRUE,"2016-08-25 15:42:37.446661+00","2016-08-24 16:23:10.641676+00"
1846,71,926,"Testing",TRUE,TRUE,"2016-08-25 21:46:34.426494+00","2016-08-25 19:39:48.561069+00"
1835,70,920,"New Conversation on 08/25",TRUE,TRUE,"2016-08-25 16:04:51.372175+00","2016-08-25 16:04:51.372175+00"
1827,52,883,"New Convo 2016-08-24 at 20:51:01.015",FALSE,TRUE,"2016-08-25 18:30:06.443434+00","2016-08-24 20:53:23.926549+00"
1830,52,696,"New Conversation on 08/24",FALSE,TRUE,"2016-08-25 18:30:20.617003+00","2016-08-24 22:19:17.33639+00"
1838,63,439,"New Convo 2016-08-25 at 16:50:42.551",FALSE,TRUE,"2016-08-25 18:41:11.959911+00","2016-08-25 16:53:06.559675+00"
1853,28,699,"New Convo 2016-08-25 at 21:56:51.638",FALSE,TRUE,"2016-08-25 21:59:51.61166+00","2016-08-25 21:59:15.926372+00"
1843,75,924,"New Conversation on 08/25",TRUE,TRUE,"2016-08-25 19:12:38.367533+00","2016-08-25 18:50:00.51887+00"
